"","year","month","rotation.cycle","prevcrop.id","crop.id","nextcrop.id","active","sowing","harvest","cover.id","cover.active","covercrop.sowing","covercrop.harvest","irrigation","eom_app_id","eom_app_q","Culture.x","Coefficient d'humification (hc).x","C_inp_crop","C_hum_crop","Culture.y","Coefficient d'humification (hc).y","C_inp_covercrop","C_hum_covercrop","C_inp","C_hum_inp","PC","Catégorie","Matière organique exogène","Apport de carbone organique (t CO / 10t MF)","Coefficient d'humification (hc)","Apport C humifié (t C/ 10t MF)","FYM","temp","precip","ep_api","Tmp","Rain","Evap","modern","DPM_RPM"
"1",2017,1,NA,NA,NA,NA,0,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,3.38,59.58,0.57,3.38,59.58,0.57,100,1.44
"2",2017,2,NA,NA,NA,NA,0,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,4.29,52.92,0.83,4.29,52.92,0.83,100,1.44
"3",2017,3,NA,NA,NA,NA,0,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,6.83,53.3,1.73,6.83,53.3,1.73,100,1.44
"4",2017,4,NA,7,15,8,1,TRUE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,9.91,45.03,3.03,9.91,45.03,3.03,100,1.44
"5",2017,5,NA,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,13.7,60.12,3.82,13.7,60.12,3.82,100,1.44
"6",2017,6,NA,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,30,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,16.9,59.57,4.44,16.9,89.57,4.44,100,1.44
"7",2017,7,NA,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,30,6,30,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,"Fumier Solide","Bovins",0.928,0.5,0.46,2.784,18.5,73.2,4.65,18.5,103.2,4.65,100,1.44
"8",2017,8,NA,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,30,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,18.4,75.96,3.49,18.4,105.96,3.49,100,1.44
"9",2017,9,NA,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,15.3,55.74,2.34,15.3,55.74,2.34,100,1.44
"10",2017,10,0,7,15,8,1,TRUE,TRUE,NA,0,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,2.3,0.51,NA,NA,0,0,2.3,0.51,1,NA,NA,NA,NA,NA,0,11.5,65.84,1.25,11.5,65.84,1.25,100,1.44
"11",2017,11,0,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,7.13,58.83,0.69,7.13,58.83,0.69,100,1.44
"12",2017,12,0,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,4.44,73.82,0.5,4.44,73.82,0.5,100,1.44
"13",2018,1,0,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,3.38,59.58,0.57,3.38,59.58,0.57,100,1.44
"14",2018,2,0,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,4.29,52.92,0.83,4.29,52.92,0.83,100,1.44
"15",2018,3,0,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,6.83,53.3,1.73,6.83,53.3,1.73,100,1.44
"16",2018,4,0,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,9.91,45.03,3.03,9.91,45.03,3.03,100,1.44
"17",2018,5,0,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,13.7,60.12,3.82,13.7,60.12,3.82,100,1.44
"18",2018,6,0,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,16.9,59.57,4.44,16.9,59.57,4.44,100,1.44
"19",2018,7,0,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,18.5,73.2,4.65,18.5,73.2,4.65,100,1.44
"20",2018,8,0,15,8,7,1,FALSE,TRUE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,2.08,0.64,NA,NA,0,0,2.08,0.64,1,NA,NA,NA,NA,NA,0,18.4,75.96,3.49,18.4,75.96,3.49,100,1.44
"21",2018,9,0,8,7,7,0,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,15.3,55.74,2.34,15.3,55.74,2.34,100,1.44
"22",2018,10,0,8,7,15,1,TRUE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,11.5,65.84,1.25,11.5,65.84,1.25,100,1.44
"23",2018,11,0,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,7.13,58.83,0.69,7.13,58.83,0.69,100,1.44
"24",2018,12,0,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,4.44,73.82,0.5,4.44,73.82,0.5,100,1.44
"25",2019,1,0,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,3.38,59.58,0.57,3.38,59.58,0.57,100,1.44
"26",2019,2,0,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,4.29,52.92,0.83,4.29,52.92,0.83,100,1.44
"27",2019,3,0,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,6.83,53.3,1.73,6.83,53.3,1.73,100,1.44
"28",2019,4,0,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,9.91,45.03,3.03,9.91,45.03,3.03,100,1.44
"29",2019,5,0,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,13.7,60.12,3.82,13.7,60.12,3.82,100,1.44
"30",2019,6,0,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,16.9,59.57,4.44,16.9,59.57,4.44,100,1.44
"31",2019,7,0,8,7,15,1,FALSE,TRUE,NA,0,FALSE,FALSE,0,6,30,"orge d'hiver",0.31,2.24,0.69,NA,NA,0,0,2.24,0.69,1,"Fumier Solide","Bovins",0.928,0.5,0.46,2.784,18.5,73.2,4.65,18.5,73.2,4.65,100,1.44
"32",2019,8,0,7,15,15,0,FALSE,FALSE,50,1,TRUE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0,18.4,75.96,3.49,18.4,75.96,3.49,100,1.44
"33",2019,9,0,7,15,15,0,FALSE,FALSE,50,1,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0,15.3,55.74,2.34,15.3,55.74,2.34,100,1.44
"34",2019,10,0,7,15,15,0,FALSE,FALSE,50,1,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0,11.5,65.84,1.25,11.5,65.84,1.25,100,1.44
"35",2019,11,0,7,15,15,0,FALSE,FALSE,50,1,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0,7.13,58.83,0.69,7.13,58.83,0.69,100,1.44
"36",2019,12,0,7,15,15,0,FALSE,FALSE,50,1,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0,4.44,73.82,0.5,4.44,73.82,0.5,100,1.44
"37",2020,1,0,7,15,15,0,FALSE,FALSE,50,1,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0,3.38,59.58,0.57,3.38,59.58,0.57,100,1.44
"38",2020,2,0,7,15,15,0,FALSE,FALSE,50,1,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0,4.29,52.92,0.83,4.29,52.92,0.83,100,1.44
"39",2020,3,0,7,15,15,0,FALSE,FALSE,50,1,FALSE,TRUE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,1.12,0.34,1.12,0.34,1,NA,NA,NA,NA,NA,0,6.83,53.3,1.73,6.83,53.3,1.73,100,1.44
"40",2020,4,0,7,15,8,1,TRUE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,9.91,45.03,3.03,9.91,45.03,3.03,100,1.44
"41",2020,5,0,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,13.7,60.12,3.82,13.7,60.12,3.82,100,1.44
"42",2020,6,0,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,30,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,16.9,59.57,4.44,16.9,89.57,4.44,100,1.44
"43",2020,7,0,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,30,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,18.5,73.2,4.65,18.5,103.2,4.65,100,1.44
"44",2020,8,0,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,30,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,18.4,75.96,3.49,18.4,105.96,3.49,100,1.44
"45",2020,9,0,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,15.3,55.74,2.34,15.3,55.74,2.34,100,1.44
"46",2020,10,1,7,15,8,1,TRUE,TRUE,NA,0,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,2.3,0.51,NA,NA,0,0,2.3,0.51,1,NA,NA,NA,NA,NA,0,11.5,65.84,1.25,11.5,65.84,1.25,100,1.44
"47",2020,11,1,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,7.13,58.83,0.69,7.13,58.83,0.69,100,1.44
"48",2020,12,1,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,4.44,73.82,0.5,4.44,73.82,0.5,100,1.44
"49",2021,1,1,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,3.38,59.58,0.57,3.38,59.58,0.57,100,1.44
"50",2021,2,1,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,4.29,52.92,0.83,4.29,52.92,0.83,100,1.44
"51",2021,3,1,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,6.83,53.3,1.73,6.83,53.3,1.73,100,1.44
"52",2021,4,1,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,9.91,45.03,3.03,9.91,45.03,3.03,100,1.44
"53",2021,5,1,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,13.7,60.12,3.82,13.7,60.12,3.82,100,1.44
"54",2021,6,1,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,16.9,59.57,4.44,16.9,59.57,4.44,100,1.44
"55",2021,7,1,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,18.5,73.2,4.65,18.5,73.2,4.65,100,1.44
"56",2021,8,1,15,8,7,1,FALSE,TRUE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,2.08,0.64,NA,NA,0,0,2.08,0.64,1,NA,NA,NA,NA,NA,0,18.4,75.96,3.49,18.4,75.96,3.49,100,1.44
"57",2021,9,1,8,7,7,0,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,15.3,55.74,2.34,15.3,55.74,2.34,100,1.44
"58",2021,10,1,8,7,15,1,TRUE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,11.5,65.84,1.25,11.5,65.84,1.25,100,1.44
"59",2021,11,1,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,7.13,58.83,0.69,7.13,58.83,0.69,100,1.44
"60",2021,12,1,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,4.44,73.82,0.5,4.44,73.82,0.5,100,1.44
"61",2022,1,1,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,3.38,59.58,0.57,3.38,59.58,0.57,100,1.44
"62",2022,2,1,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,4.29,52.92,0.83,4.29,52.92,0.83,100,1.44
"63",2022,3,1,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,6.83,53.3,1.73,6.83,53.3,1.73,100,1.44
"64",2022,4,1,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,9.91,45.03,3.03,9.91,45.03,3.03,100,1.44
"65",2022,5,1,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,13.7,60.12,3.82,13.7,60.12,3.82,100,1.44
"66",2022,6,1,8,7,15,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"orge d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,16.9,59.57,4.44,16.9,59.57,4.44,100,1.44
"67",2022,7,1,8,7,15,1,FALSE,TRUE,NA,0,FALSE,FALSE,0,6,30,"orge d'hiver",0.31,2.24,0.69,NA,NA,0,0,2.24,0.69,1,"Fumier Solide","Bovins",0.928,0.5,0.46,2.784,18.5,73.2,4.65,18.5,73.2,4.65,100,1.44
"68",2022,8,1,7,15,15,0,FALSE,FALSE,50,1,TRUE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0,18.4,75.96,3.49,18.4,75.96,3.49,100,1.44
"69",2022,9,1,7,15,15,0,FALSE,FALSE,50,1,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0,15.3,55.74,2.34,15.3,55.74,2.34,100,1.44
"70",2022,10,1,7,15,15,0,FALSE,FALSE,50,1,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0,11.5,65.84,1.25,11.5,65.84,1.25,100,1.44
"71",2022,11,1,7,15,15,0,FALSE,FALSE,50,1,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0,7.13,58.83,0.69,7.13,58.83,0.69,100,1.44
"72",2022,12,1,7,15,15,0,FALSE,FALSE,50,1,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0,4.44,73.82,0.5,4.44,73.82,0.5,100,1.44
"73",2023,1,1,7,15,15,0,FALSE,FALSE,50,1,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0,3.38,59.58,0.57,3.38,59.58,0.57,100,1.44
"74",2023,2,1,7,15,15,0,FALSE,FALSE,50,1,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,0,0,0,0,1,NA,NA,NA,NA,NA,0,4.29,52.92,0.83,4.29,52.92,0.83,100,1.44
"75",2023,3,1,7,15,15,0,FALSE,FALSE,50,1,FALSE,TRUE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,"phacélie",0.3,1.12,0.34,1.12,0.34,1,NA,NA,NA,NA,NA,0,6.83,53.3,1.73,6.83,53.3,1.73,100,1.44
"76",2023,4,1,7,15,8,1,TRUE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,9.91,45.03,3.03,9.91,45.03,3.03,100,1.44
"77",2023,5,1,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,13.7,60.12,3.82,13.7,60.12,3.82,100,1.44
"78",2023,6,1,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,30,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,16.9,59.57,4.44,16.9,89.57,4.44,100,1.44
"79",2023,7,1,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,30,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,18.5,73.2,4.65,18.5,103.2,4.65,100,1.44
"80",2023,8,1,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,30,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,18.4,75.96,3.49,18.4,105.96,3.49,100,1.44
"81",2023,9,1,7,15,8,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,15.3,55.74,2.34,15.3,55.74,2.34,100,1.44
"82",2023,10,2,7,15,8,1,TRUE,TRUE,NA,0,FALSE,FALSE,0,NA,0,"betterave avec feuilles et collet",0.22,2.3,0.51,NA,NA,0,0,2.3,0.51,1,NA,NA,NA,NA,NA,0,11.5,65.84,1.25,11.5,65.84,1.25,100,1.44
"83",2023,11,2,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,7.13,58.83,0.69,7.13,58.83,0.69,100,1.44
"84",2023,12,2,15,8,7,1,FALSE,FALSE,NA,0,FALSE,FALSE,0,NA,0,"blé d'hiver",0.31,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,0,4.44,73.82,0.5,4.44,73.82,0.5,100,1.44
